Brand,Year,Model,Car/Suv,Title,UsedOrNew,Transmission,Engine,DriveType,FuelType,FuelConsumption,Kilometres,ColourExtInt,Location,CylindersinEngine,BodyType,Doors,Seats,Price
Volkswagen,2018,Caddy,Commercial,2018 Volkswagen Caddy Maxi Crewvan TSI220,USED,Automatic,1.4,Front,Premium,6.0,51911,White / -,"Oakleigh, VIC",4.0,Commercial,3.0,5.0,36950.0
Ford,2015,Kuga,SUV,2015 Ford Kuga Ambiente (fwd),USED,Automatic,1.5,Front,Premium,7.2,93674,White / Black,"Upper Ferntree Gully, VIC",4.0,SUV,4.0,5.0,19990.0
Hyundai,2018,I30,Hatchback,2018 Hyundai I30 Active,USED,Automatic,2.0,Front,Unleaded,7.4,135264,Red / Black,"Pinkenba, QLD",4.0,Hatchback,4.0,5.0,19990.0
Mitsubishi,2016,Outlander,SUV,2016 Mitsubishi Outlander XLS (4X4),USED,Automatic,2.3,AWD,Diesel,5.8,90156,Grey / Black,"Hastings, VIC",4.0,SUV,4.0,7.0,29288.0
Hyundai,2013,I30,Hatchback,2013 Hyundai I30 Active,USED,Automatic,1.8,Front,Unleaded,6.9,163958,Red / Black,"Coorparoo, QLD",4.0,Hatchback,5.0,5.0,13350.0
Toyota,2002,Landcruiser,SUV,2002 Toyota Landcruiser Prado GXL (4X4),USED,Manual,3.0,4WD,Diesel,0.0,335550,White / Grey,"Ferntree Gully, VIC",4.0,SUV,4.0,8.0,15999.0
Subaru,2008,Impreza,Hatchback,2008 Subaru Impreza WRX STI-R,USED,Manual,2.5,AWD,Premium,10.3,125823,White / -,"Kedron, QLD",4.0,Hatchback,5.0,5.0,33990.0
Hyundai,2018,Kona,SUV,2018 Hyundai Kona Active Safety,USED,Automatic,2.0,Front,Unleaded,7.2,108169,White / -,"Mount Gravatt, QLD",4.0,SUV,4.0,5.0,21990.0
Toyota,2021,C-HR,SUV,2021 Toyota C-HR GXL (2WD),USED,Automatic,1.2,Front,Premium,6.4,25937,Black / Black,"Hoppers Crossing, VIC",4.0,SUV,4.0,5.0,38990.0
Ford,2003,Falcon,Sedan,2003 Ford Falcon XR8,USED,Automatic,5.4,Rear,Unleaded,14.5,50441,Silver / Black,"Preston, VIC",8.0,Sedan,4.0,5.0,24990.0
Toyota,2016,Kluger,Sci-Fleet Indooroopilly,2016 Toyota Kluger Grande AWD,USED,Automatic,2.0,Other,Unleaded,8.9,60171,Silver / -,"Indooroopilly, QLD",6.0,Wagon,4.0,6.0,41894.0
Nissan,2019,X-Trail,SUV,2019 Nissan X-Trail ST 7 Seat (2WD) (5YR),USED,Automatic,2.5,Front,Unleaded,8.1,59825,White / -,"Chermside, QLD",4.0,SUV,4.0,7.0,26999.0
Toyota,2021,RAV4,SUV,2021 Toyota RAV4 GXL (2WD),USED,Automatic,2.0,Front,Unleaded,6.5,12843,Black / -,"Kedron, QLD",4.0,SUV,5.0,5.0,48894.0
Holden,2008,Astra,Hatchback,2008 Holden Astra CD,USED,Automatic,1.8,Front,Unleaded,8.2,205507,Grey / -,"Boronia, VIC",4.0,Hatchback,5.0,5.0,5999.0
Holden,2017,Colorado,Ute / Tray,2017 Holden Colorado LS (4X4),USED,Automatic,2.8,4WD,Diesel,9.1,236601,White / -,"Williamstown, VIC",4.0,Ute / Tray,2.0,2.0,25997.0
Toyota,2018,Camry,Sedan,2018 Toyota Camry SL,USED,Automatic,2.5,Front,Unleaded,8.3,19096,Black / Black,"Brooklyn, VIC",4.0,Sedan,4.0,5.0,40932.0
Toyota,2023,Corolla,Sedan,2023 Toyota Corolla Ascent Sport + Conv PK Hybrid,USED,Automatic,1.8,Front,Hybrid,3.9,365,White / Black Cloth,"Oakleigh, VIC",4.0,Sedan,4.0,5.0,43487.0
Toyota,2003,Corolla,Sedan,2003 Toyota Corolla Ascent,USED,Manual,1.8,Front,Unleaded,8.0,196590,Silver / -,"Ringwood, VIC",4.0,Sedan,4.0,5.0,6888.0
Toyota,2018,C-HR,SUV,2018 Toyota C-HR Koba (2WD),USED,Automatic,1.2,Front,Premium,5.5,59464,White / Black,"Chermside, QLD",4.0,SUV,4.0,5.0,32999.0
Holden,2017,Astra,Hatchback,2017 Holden Astra R,USED,Automatic,1.4,Front,Premium,5.8,90797,Red / -,"Slacks Creek, QLD",4.0,Hatchback,5.0,5.0,17990.0
Peugeot,2012,308,Convertible,2012 Peugeot 308 CC Allure Turbo,USED,Automatic,1.6,Front,Premium,8.1,168298,White / -,"Ringwood, VIC",4.0,Convertible,2.0,4.0,15990.0
Honda,2017,CR-V,SUV,2017 Honda CR-V VTI-LX (awd),USED,Automatic,1.5,AWD,Unleaded,7.4,130813,Blue / Black,"Ravenhall, VIC",4.0,SUV,4.0,5.0,34990.0
Lexus,2019,UX200,SUV,2019 Lexus UX200 Luxury +EP1,USED,Automatic,2.0,Front,Unleaded,5.8,76532,Grey / Black,"Elsternwick, VIC",4.0,SUV,4.0,5.0,41990.0
Holden,2016,Commodore,Wagon,2016 Holden Commodore SV6 Reserve Edition,USED,Automatic,3.6,Rear,Unleaded,9.8,176909,Black / Black,"Ringwood, VIC",6.0,Wagon,4.0,5.0,23999.0
Toyota,2020,HiAce,Commercial,2020 Toyota HiAce Slwb GL (colours),USED,Automatic,2.8,Rear,Diesel,8.4,53810,White / Grey,"Pinkenba, QLD",4.0,Commercial,5.0,2.0,62990.0
Mitsubishi,2016,Triton,Ute / Tray,2016 Mitsubishi Triton GLX,USED,Manual,2.4,Rear,Unleaded,10.9,193000,Silver / -,"Archerfield, QLD",4.0,Ute / Tray,2.0,2.0,16999.0
Nissan,2021,X-Trail,SUV,2021 Nissan X-Trail TI (4WD),USED,Automatic,2.5,4WD,Unleaded,8.3,23301,White / -,"West Footscray, VIC",4.0,SUV,4.0,5.0,41990.0
Mazda,2005,3,Sedan,2005 Mazda 3 NEO,USED,Automatic,2.0,Front,Unleaded,8.9,221000,Blue / Black,"Dingley Village, VIC",4.0,Sedan,4.0,5.0,6999.0
Peugeot,2020,308,Wagon,2020 Peugeot 308 Allure Touring,USED,Automatic,1.2,Front,Unleaded,5.0,11906,Grey / Black,"Pinkenba, QLD",3.0,Wagon,5.0,5.0,27990.0
Mitsubishi,2014,Triton,Ute / Tray,2014 Mitsubishi Triton GLX (4X4),USED,Manual,2.5,4WD,Diesel,8.1,178097,- / -,"Upper Ferntree Gully, VIC",4.0,Ute / Tray,4.0,5.0,21999.0
Toyota,2021,Camry,Sedan,2021 Toyota Camry Ascent + SAT NAV,USED,Automatic,2.5,Front,Premium,6.8,23257,White / Grey,"Essendon Fields, VIC",4.0,Sedan,4.0,5.0,35868.0
Holden,2015,Colorado,Ute / Tray,2015 Holden Colorado LS (4X4),USED,Automatic,2.8,4WD,Diesel,9.1,206732,- / -,"Mornington, VIC",4.0,Ute / Tray,2.0,2.0,21999.0
Toyota,2019,HiAce,Commercial,2019 Toyota HiAce Slwb GL Pack,USED,Automatic,2.8,Rear,Diesel,8.4,88454,White / -,"Oakleigh, VIC",4.0,Commercial,4.0,2.0,54950.0
Volkswagen,2011,Tiguan,SUV,2011 Volkswagen Tiguan 132 TSI (4X4),USED,Automatic,2.0,AWD,Premium,8.8,133853,White / Black,"West Footscray, VIC",4.0,SUV,4.0,5.0,14999.0
Nissan,2020,Navara,Ute / Tray,2020 Nissan Navara SL (4X4),USED,Automatic,2.3,4WD,Diesel,7.9,101812,White / -,"Gatton, QLD",4.0,Ute / Tray,4.0,5.0,43990.0
Porsche,2014,Macan,SUV,2014 Porsche Macan S Diesel,USED,Automatic,3.0,AWD,Diesel,6.1,116155,White / Black,"Everton Hills, QLD",6.0,SUV,4.0,5.0,47999.0
Kia,2019,Stinger,Sedan,2019 Kia Stinger GT (blk LTH W Michelin Tyr),USED,Automatic,3.3,Rear,Unleaded,10.2,85098,Red / Black,"Ashmore, QLD",6.0,Sedan,4.0,5.0,56888.0
Mitsubishi,2012,Pajero,SUV,2012 Mitsubishi Pajero VR-X LWB (4X4),USED,Automatic,3.2,4WD,Diesel,9.0,245713,Black / -,"Slacks Creek, QLD",4.0,SUV,4.0,7.0,24990.0
Kia,2022,Picanto,Hatchback,2022 Kia Picanto S (PE),USED,Automatic,1.2,Front,Unleaded,5.8,19296,White / -,"Moorooka, QLD",4.0,Hatchback,5.0,5.0,19987.0
Mazda,2019,3,Sedan,2019 Mazda 3 G25 Astina,USED,Automatic,2.5,Front,Unleaded,6.5,77769,Grey / Black Leather,"Aspley, QLD",4.0,Sedan,4.0,5.0,33990.0
Toyota,2013,Kluger,SUV,2013 Toyota Kluger KX-R (4X4) 5 Seat,USED,Automatic,3.5,4WD,Unleaded,11.0,180000,Grey / Black,"Fairfield, VIC",6.0,SUV,4.0,5.0,18990.0
Porsche,2015,Macan,SUV,2015 Porsche Macan S Diesel,USED,Automatic,3.0,AWD,Diesel,6.1,80000,Grey / Black,"South Melbourne, VIC",6.0,SUV,4.0,5.0,54950.0
GWM,2022,UTE,NEW In stock,2022 GWM UTE Cannon XSR,NEW,Automatic,2.0,Other,Diesel,8.9,24,Blue / Charcoal Comfort,"Kedron, QLD",6.0,Ute / Tray,4.0,6.0,52585.0
Holden,2013,Captiva,SUV,2013 Holden Captiva 7 LX (4X4),USED,Automatic,2.2,AWD,Diesel,8.1,167404,White / -,"Mentone, VIC",4.0,SUV,4.0,7.0,11900.0
Toyota,1999,Hilux,Ute / Tray,1999 Toyota Hilux Workmate,USED,Manual,2.0,Rear,Unleaded,0.0,203255,White / Grey,"Ringwood, VIC",4.0,Ute / Tray,2.0,3.0,9990.0
MG,2022,HS,SUV,2022 MG HS Essence Anfield Edition,USED,Automatic,1.5,Front,Unleaded,7.3,22923,Black / Black,"Elsternwick, VIC",4.0,SUV,4.0,5.0,35950.0
Ford,2018,Endura,SUV,2018 Ford Endura Titanium (fwd),USED,Automatic,2.0,Front,Diesel,6.7,26504,Grey / -,"Aspley, QLD",4.0,SUV,4.0,5.0,37990.0
Toyota,2019,Hilux,Ute / Tray,2019 Toyota Hilux Workmate,USED,Manual,2.7,Rear,Unleaded,11.1,51800,White / Cloth,"Capalaba, QLD",4.0,Ute / Tray,2.0,2.0,29888.0
Holden,2008,Rodeo,Ute / Tray,2008 Holden Rodeo LX,USED,Manual,3.0,Rear,Diesel,8.4,448298,- / -,"Avondale Heights, VIC",4.0,Ute / Tray,4.0,5.0,8999.0
Nissan,2016,Qashqai,SUV,2016 Nissan Qashqai TL,USED,Automatic,1.6,Front,Diesel,4.9,84843,White / Black Leather,"Berwick, VIC",4.0,SUV,4.0,5.0,26888.0
Ford,2009,Ranger,Ute / Tray,2009 Ford Ranger XL (4X2),USED,Manual,3.0,Rear,Diesel,9.3,337240,White / -,"Oakleigh, VIC",4.0,Ute / Tray,4.0,5.0,11747.0
Kia,2017,Cerato,Sedan,2017 Kia Cerato Sport,USED,Automatic,2.0,Front,Unleaded,7.3,95747,Silver / Black,"Chermside, QLD",4.0,Sedan,4.0,5.0,19999.0
Suzuki,2008,Grand,SUV,2008 Suzuki Grand Vitara (4X4),USED,Automatic,2.7,4WD,Unleaded,11.5,204205,Blue / Cloth,"Nundah, QLD",6.0,SUV,4.0,5.0,11790.0
Chevrolet,2022,Silverado,Ute / Tray,2022 Chevrolet Silverado 1500 LT Trail Boss,USED,Automatic,6.2,4WD,Unleaded,13.2,15562,Red / Black,"Ashmore, QLD",8.0,Ute / Tray,4.0,5.0,132990.0
Toyota,2016,Corolla,Hatchback,2016 Toyota Corolla SX,USED,Automatic,1.8,Front,Unleaded,6.1,97487,White / -,"Point Cook, VIC",4.0,Hatchback,5.0,5.0,17999.0
Toyota,2012,Landcruiser,SUV,2012 Toyota Landcruiser Prado GXL (4X4),USED,Automatic,3.0,4WD,Diesel,8.5,299603,White / -,"Labrador, QLD",4.0,SUV,4.0,7.0,25999.0
Toyota,2022,Hilux,Ute / Tray,2022 Toyota Hilux SR HI-Rider (4X2),USED,Automatic,2.8,Rear,Diesel,7.5,12400,Blue / 2022/07,"Albion, QLD",4.0,Ute / Tray,4.0,5.0,48950.0
Toyota,2021,Corolla,USED Dealer ad,2021 Toyota Corolla,USED,Missing,2.0,Other,Missing,8.9,18840,Silver / -,"Oakleigh, VIC",4.0,Hatchback,4.0,5.0,39747.0
Kia,2022,Cerato,Hatchback,2022 Kia Cerato GT,USED,Automatic,1.6,Front,Unleaded,6.8,22857,Black / -,"Morningside, QLD",4.0,Hatchback,5.0,5.0,37290.0
BMW,2009,7,07 **** ****,2009 BMW 7 Series 40i,USED,Missing,2.0,Other,Missing,8.9,79752,Black / Charcoal Grey,"Southport, QLD",6.0,Missing,4.0,6.0,26990.0
Hyundai,2021,Tucson,SUV,2021 Hyundai Tucson (FWD),USED,Automatic,2.0,Front,Unleaded,8.1,56225,Grey / Black,"Hoppers Crossing, VIC",4.0,SUV,4.0,5.0,35990.0
Ford,2012,Fiesta,Hatchback,2012 Ford Fiesta Zetec,USED,Manual,1.6,Front,Diesel,4.4,129245,Silver / Black,"Brooklyn, VIC",4.0,Hatchback,5.0,5.0,9798.0
Renault,2017,Trafic,Commercial,2017 Renault Trafic SWB,USED,Manual,1.6,Front,Diesel,6.2,151295,Green / Grey,"Moorooka, QLD",4.0,Commercial,4.0,3.0,28990.0
Honda,2020,HR-V,SUV,2020 Honda HR-V +luxe,USED,Automatic,1.8,Front,Unleaded,6.9,63332,Grey / Cloth,"Toowoomba City, QLD",4.0,SUV,4.0,5.0,29995.0
Toyota,2002,Landcruiser,SUV,2002 Toyota Landcruiser (4X4),USED,Manual,4.2,4WD,Diesel,0.0,401300,White / Grey,"Ferntree Gully, VIC",6.0,SUV,4.0,6.0,19999.0
Renault,2023,Megane,Frankston Renault and Isuzu,2023 Renault Megane R.s. Trophy,NEW,Automatic,1.8,Front,Missing,8.0,22,Black / Alcantara(R) Upholst,"Seaford, VIC",4.0,Hatchback,5.0,5.0,73011.0
Toyota,2022,Kluger,Mornington Toyota,2022 Toyota Kluger GXL eFour,USED,Automatic,2.5,Other,Premium,8.9,18705,White / Black,"Mornington, VIC",6.0,Wagon,5.0,7.0,79990.0
Nissan,2011,Navara,Ute / Tray,2011 Nissan Navara ST-X 550 (4X4),USED,Automatic,3.0,4WD,Diesel,9.5,205997,Silver / -,"Upper Ferntree Gully, VIC",6.0,Ute / Tray,4.0,5.0,27990.0
Nissan,2021,X-Trail,SUV,2021 Nissan X-Trail ST (2WD),USED,Automatic,2.5,Front,Unleaded,7.9,41719,Grey / Grey,"Hoppers Crossing, VIC",4.0,SUV,4.0,5.0,34990.0
Suzuki,2021,Vitara,SUV,2021 Suzuki Vitara 1.6L,USED,Automatic,1.6,Front,Unleaded,6.2,54581,White / Black  Cloth,"Toowoomba, QLD",4.0,SUV,4.0,5.0,24990.0
Ford,2019,Escape,SUV,2019 Ford Escape Ambiente (fwd),USED,Manual,1.5,Front,Premium,6.3,24559,White / Grey,"Chermside, QLD",4.0,SUV,4.0,5.0,24999.0
Volkswagen,2019,Tiguan,SUV,2019 Volkswagen Tiguan Allspace 132 TSI Comfortline,USED,Automatic,2.0,AWD,Premium,7.5,48187,Grey / Black,"Capalaba, QLD",4.0,SUV,4.0,5.0,49888.0
Mazda,2014,2,Hatchback,2014 Mazda 2 Maxx Sport,USED,Automatic,1.5,Front,Unleaded,6.8,320734,Red / Black,"Ringwood, VIC",4.0,Hatchback,5.0,5.0,7490.0
Mazda,2021,CX-30,SUV,2021 Mazda CX-30 G20 Evolve (fwd),USED,Automatic,2.0,Front,Unleaded,6.5,10136,Red / Grey/ Navy,"Essendon Fields, VIC",4.0,SUV,4.0,5.0,35850.0
Subaru,2018,Outback,SUV,2018 Subaru Outback 2.5I Premium,USED,Automatic,2.5,AWD,Unleaded,7.3,21419,Red / Grey,"Swan Hill, VIC",4.0,SUV,4.0,5.0,39880.0
Mitsubishi,2017,Pajero,SUV,2017 Mitsubishi Pajero GLS LWB (4X4),USED,Automatic,3.2,4WD,Diesel,9.0,101530,Black / Black,"Pinkenba, QLD",4.0,SUV,4.0,7.0,39990.0
Mazda,2022,CX-5,SUV,2022 Mazda CX-5 Akera Turbo (awd),USED,Automatic,2.5,AWD,Unleaded,8.2,11342,Grey / Brown,"Brighton, VIC",4.0,SUV,4.0,5.0,56990.0
Mitsubishi,2016,Outlander,SUV,2016 Mitsubishi Outlander Exceed (4X4),USED,Automatic,2.4,AWD,Unleaded,7.5,76522,Silver / Black,"Southbank, VIC",4.0,SUV,4.0,7.0,29990.0
Holden,2012,Commodore,Sedan,2012 Holden Commodore SS-V Z-Series,USED,Manual,6.0,Rear,Premium,12.2,104251,White / Grey Leather,"Pakenham, VIC",8.0,Sedan,4.0,5.0,38990.0
BMW,2015,220I,Hatchback,2015 BMW 220I Active Tourer Luxury Line,USED,Automatic,2.0,Front,Premium,5.9,69093,Grey / Cream Beige,"Ravenhall, VIC",4.0,Hatchback,4.0,5.0,27490.0
Kia,2021,Picanto,Hatchback,2021 Kia Picanto S (PE),USED,Automatic,1.2,Front,Unleaded,5.8,24962,White / -,"Essendon Fields, VIC",4.0,Hatchback,5.0,5.0,19868.0
Toyota,2005,Estima,Wagon,2005 Toyota Estima Aeras,USED,Automatic,2.4,Front,Missing,,114500,Silver / -,"Frankston, VIC",4.0,Wagon,4.0,,13999.0
Toyota,2014,Hilux,Ute / Tray,2014 Toyota Hilux SR (4X4),USED,Automatic,3.0,4WD,Diesel,8.7,327316,White / Black,"Pakenham, VIC",4.0,Ute / Tray,4.0,5.0,23990.0
Hyundai,2020,I30,Hatchback,2020 Hyundai I30 GO,USED,Automatic,2.0,Front,Unleaded,7.4,64599,Red / Black,"Brooklyn, VIC",4.0,Hatchback,4.0,5.0,23832.0
Honda,2017,CR-V,SUV,2017 Honda CR-V VTI (2WD),USED,Automatic,1.5,Front,Unleaded,7.0,73743,Grey / -,"Yamanto, QLD",4.0,SUV,4.0,5.0,25990.0
Fiat,2013,Freemont,SUV,2013 Fiat Freemont,USED,Automatic,2.4,Front,Unleaded,9.8,204242,Black / Grey,"West Footscray, VIC",4.0,SUV,4.0,5.0,11999.0
Audi,2013,A5,Coupe,2013 Audi A5 2.0 Tfsi Quattro,USED,Automatic,2.0,AWD,Premium,7.0,53000,Grey / Black,"Ringwood, VIC",4.0,Coupe,2.0,4.0,29900.0
Suzuki,2022,Vitara,Q Suzuki - New,2022 Suzuki Vitara 1.6L,DEMO,Manual,1.6,Front,Unleaded,5.8,10279,White / -,"Springwood, QLD",4.0,SUV,4.0,5.0,30990.0
Isuzu,2018,MU-X,SUV,2018 Isuzu MU-X LS-M (4X2),USED,Automatic,3.0,Front,Diesel,8.0,114199,Silver / Grey,"Moorooka, QLD",4.0,SUV,4.0,7.0,33990.0
Mitsubishi,2019,ASX,SUV,2019 Mitsubishi ASX GSR (2WD),USED,Automatic,2.4,Front,Unleaded,7.9,20805,White / -,"Hoppers Crossing, VIC",4.0,SUV,4.0,5.0,35990.0
Subaru,2019,Outback,SUV,2019 Subaru Outback 3.6R,USED,Automatic,3.6,AWD,Unleaded,9.9,64933,Black / -,"Mount Gravatt, QLD",6.0,SUV,4.0,5.0,38990.0
Renault,2012,Koleos,SUV,2012 Renault Koleos Expression (4X2),USED,Automatic,2.5,Front,Premium,9.3,182000,White / -,"Coburg North, VIC",4.0,SUV,4.0,5.0,8990.0
MG,2021,ZST,SUV,2021 MG ZST Core,USED,Automatic,1.5,Front,Unleaded,6.9,17670,White / Black,"Kedron, QLD",4.0,SUV,5.0,5.0,25990.0
Hyundai,2018,Accent,Sedan,2018 Hyundai Accent Sport,USED,Automatic,1.6,Front,Unleaded,6.6,94979,White / Grey,"Deer Park, VIC",4.0,Sedan,4.0,5.0,20990.0
Mitsubishi,2019,ASX,SUV,2019 Mitsubishi ASX Black Edition (2WD),USED,Automatic,2.0,Front,Unleaded,7.6,32351,Black / Black,"Hoppers Crossing, VIC",4.0,SUV,4.0,5.0,29990.0
Ford,2019,Ranger,Ute / Tray,2019 Ford Ranger XLT 3.2 (4X4),USED,Manual,3.2,4WD,Diesel,8.4,28074,White / Black,"Pinkenba, QLD",5.0,Ute / Tray,4.0,5.0,49990.0
Volkswagen,2020,Passat,Wagon,2020 Volkswagen Passat 140TSI Business,USED,Automatic,2.0,Front,Premium,6.6,29457,Black / Black,"Kedron, QLD",4.0,Wagon,4.0,5.0,40996.0
Holden,2015,Calais,Sedan,2015 Holden Calais V,USED,Automatic,3.6,Rear,Unleaded,9.5,102440,White / Black,"Hoppers Crossing, VIC",6.0,Sedan,4.0,5.0,28888.0
Audi,2018,Q7,SUV,2018 Audi Q7 3.0 TDI Quattro,USED,Automatic,3.0,AWD,Diesel,5.8,65000,Silver / Black,"Ferntree Gully, VIC",6.0,SUV,4.0,7.0,66888.0
Mitsubishi,2022,ASX,SUV,2022 Mitsubishi ASX LS (2WD),USED,Automatic,2.0,Front,Unleaded,7.6,9162,Silver / Cloth,"Nundah, QLD",4.0,SUV,4.0,5.0,31990.0
Nissan,2014,Qashqai,SUV,2014 Nissan Qashqai TS,USED,Automatic,1.6,Front,Diesel,4.9,118729,Black / Black,"Mordialloc, VIC",4.0,SUV,4.0,5.0,18999.0
Mercedes-Benz,2010,CLC200,Coupe,2010 Mercedes-Benz CLC200 Kompressor,USED,Automatic,1.8,Rear,Premium,9.0,49001,Black / Black,"Alphington, VIC",4.0,Coupe,2.0,4.0,17990.0
Holden,2018,Colorado,Ute / Tray,2018 Holden Colorado LTZ (4X4),USED,Automatic,2.8,4WD,Diesel,9.1,91744,White / Black,"Hendra, QLD",4.0,Ute / Tray,4.0,5.0,41991.0
Nissan,2020,X-Trail,SUV,2020 Nissan X-Trail ST 7 Seat (2WD),USED,Automatic,2.5,Front,Unleaded,8.1,50413,Blue / -,"Kedron, QLD",4.0,SUV,4.0,7.0,26998.0
Audi,2017,Q2,SUV,2017 Audi Q2 2.0 TDI Quattro YD,USED,Automatic,2.0,AWD,Diesel,5.0,61480,Blue / Black/Black,"Tullamarine, VIC",4.0,SUV,4.0,5.0,38888.0
Subaru,2021,Outback,SUV,2021 Subaru Outback AWD Touring,USED,Automatic,2.5,AWD,Unleaded,7.3,25975,Blue / Black,"Pinkenba, QLD",4.0,SUV,4.0,5.0,46490.0
Audi,2014,Q5,SUV,2014 Audi Q5 2.0 Tfsi Quattro,USED,Automatic,2.0,AWD,Premium,7.9,135486,Black / -,"Moorooka, QLD",4.0,SUV,4.0,5.0,22995.0
Toyota,2021,RAV4,SUV,2021 Toyota RAV4 Edge (awd),USED,Automatic,2.5,AWD,Unleaded,6.7,29898,Red / Black,"Toowoomba City, QLD",4.0,SUV,5.0,5.0,59900.0
Toyota,2019,RAV4,SUV,2019 Toyota RAV4 Cruiser 2WD Hybrid,USED,Automatic,2.5,Front,Hybrid,4.7,41266,Silver / Black Leather,"Berwick, VIC",4.0,SUV,5.0,5.0,53999.0
Ford,2008,Focus,Sedan,2008 Ford Focus Zetec,USED,Automatic,2.0,Front,Unleaded,8.0,156632,Silver / -,"Carrum Downs, VIC",4.0,Sedan,4.0,5.0,7999.0
Kia,2018,Sportage,SUV,2018 Kia Sportage SI Premium (awd),USED,Automatic,2.0,AWD,Diesel,6.4,29921,White / -,"Kedron, QLD",4.0,SUV,4.0,5.0,32998.0
Nissan,2011,Dualis,SUV,2011 Nissan Dualis ST (4X2),USED,Automatic,2.0,Front,Unleaded,8.2,235949,Black / -,"Slacks Creek, QLD",4.0,SUV,4.0,5.0,3200.0
Holden,2018,Commodore,Wagon,2018 Holden Commodore LT,USED,Automatic,2.0,Front,Premium,7.7,97343,White / Black,"Hoppers Crossing, VIC",4.0,Wagon,4.0,5.0,23990.0
Subaru,2019,Forester,SUV,2019 Subaru Forester 2.5I-L (awd),USED,Automatic,2.5,AWD,Unleaded,7.4,36125,Silver / Black,"Brooklyn, VIC",4.0,SUV,4.0,5.0,36987.0
Ford,2019,Ranger,Ute / Tray,2019 Ford Ranger Wildtrak 2.0 (4X4),USED,Automatic,2.0,4WD,Diesel,7.4,83669,White / Leather,"Frankston, VIC",4.0,Ute / Tray,4.0,5.0,55990.0
Mazda,2016,CX-9,SUV,2016 Mazda CX-9 GT (fwd),USED,Automatic,2.5,Front,Unleaded,8.4,168034,White / -,"Toowoomba, QLD",4.0,SUV,4.0,7.0,33990.0
Hyundai,2004,Getz,Hatchback,2004 Hyundai Getz GL,USED,Automatic,1.5,Front,Unleaded,7.8,217362,- / -,"Ringwood, VIC",4.0,Hatchback,3.0,5.0,6888.0
MG,2019,ZS,SUV,2019 MG ZS Excite,USED,Automatic,1.0,Front,Unleaded,6.7,28463,- / -,"Mount Gravatt, QLD",3.0,SUV,4.0,5.0,21990.0
Mini,2017,Cooper,Hatchback,2017 Mini Cooper 5D Hatch,USED,Automatic,1.5,Front,Premium,5.0,69953,Orange / Black,"Sunbury, VIC",3.0,Hatchback,5.0,5.0,31880.0
BMW,2018,X5,SUV,2018 BMW X5 Xdrive 30D M Sport,USED,Automatic,3.0,AWD,Diesel,6.2,109826,Grey / -,"Mansfield, QLD",6.0,SUV,4.0,5.0,49800.0
Toyota,2012,Landcruiser,Ute / Tray,2012 Toyota Landcruiser Workmate (4X4),USED,Manual,4.5,4WD,Diesel,11.5,288950,White / Grey,"Ferntree Gully, VIC",8.0,Ute / Tray,2.0,3.0,42999.0
Volkswagen,2014,Golf,Hatchback,2014 Volkswagen Golf 90 TSI,USED,Automatic,1.4,Front,Premium,5.4,101565,White / Black,"Hendra, QLD",4.0,Hatchback,5.0,5.0,14812.0
Holden,2014,UTE,Ute / Tray,2014 Holden UTE SS-V Redline,USED,Manual,6.0,Rear,Unleaded,12.3,47300,Black / Black,"Port Melbourne, VIC",8.0,Ute / Tray,2.0,2.0,54990.0
Jeep,2012,Grand,SUV,2012 Jeep Grand Cherokee Limited (4X4),USED,Automatic,3.6,AWD,Premium,11.0,225535,Grey / -,"Braybrook, VIC",6.0,SUV,4.0,5.0,15999.0
Mitsubishi,2016,ASX,SUV,2016 Mitsubishi ASX XLS (4WD),USED,Automatic,2.3,4WD,Diesel,6.0,130695,White / Black,"Essendon Fields, VIC",4.0,SUV,4.0,5.0,19990.0
BMW,2018,M140I,Hatchback,2018 BMW M140I,USED,Automatic,3.0,Rear,Premium,7.1,47711,Black / -,"Balwyn, VIC",6.0,Hatchback,5.0,5.0,47990.0
Subaru,2019,WRX,Sedan,2019 Subaru WRX Premium (awd),USED,Automatic,2.0,AWD,Premium,8.6,72818,White / Black,"Pinkenba, QLD",4.0,Sedan,4.0,5.0,42990.0
Porsche,2014,Macan,SUV,2014 Porsche Macan S,USED,Automatic,3.0,AWD,Premium,8.7,110890,Black / Black,"Port Melbourne, VIC",6.0,SUV,4.0,5.0,55990.0
Nissan,2015,Pathfinder,SUV,2015 Nissan Pathfinder ST (4X2),USED,Automatic,3.5,Front,Premium,9.9,89000,White / -,"Essendon Fields, VIC",6.0,SUV,4.0,7.0,23868.0
Volkswagen,2022,Multivan,Cricks Highway New & Demo,2022 Volkswagen Multivan Comfortline Premium TDI340 LWB,DEMO,Automatic,2.0,Front,Diesel,6.6,1501,Grey / Titanium Black Cloth,"Springwood, QLD",4.0,Wagon,4.0,7.0,79990.0
Toyota,2019,Tarago,Wagon,2019 Toyota Tarago GLX,USED,Automatic,2.4,Front,Unleaded,8.9,72109,Silver / Grey,"Pakenham, VIC",4.0,Wagon,4.0,8.0,38990.0
Honda,2018,CR-V,SUV,2018 Honda CR-V VTI-S (2WD),USED,Automatic,1.5,Front,Unleaded,7.3,78443,Silver / -,"Kedron, QLD",4.0,SUV,4.0,5.0,29498.0
Ford,2012,Territory,SUV,2012 Ford Territory Titanium (4X4),USED,Automatic,2.7,AWD,Diesel,9.0,208205,Black / -,"Bacchus Marsh, VIC",6.0,SUV,4.0,7.0,16500.0
